UF;COD_UF;COD_MUN;NOME_MUN;POPULACAO
SC;42;15752;São Bernardino;2593
SC;42;15901;São Bonifácio;2966
SC;42;16008;São Carlos;10849
SC;42;16057;São Cristovão do Sul;5308
SC;42;16107;São Domingos;9523
SC;42;16206;São Francisco do Sul;47547
SC;42;16305;São João Batista;31534
SC;42;16354;São João do Itaperiú;3606
SC;42;16255;São João do Oeste;6235
SC;42;16404;São João do Sul;7205
SC;42;16503;São Joaquim;26045
SC;42;16602;São José;228561
SC;42;16701;São José do Cedro;13902
SC;42;16800;São José do Cerrito;8941
SC;42;16909;São Lourenço do Oeste;23017
SC;42;17006;São Ludgero;12192
SC;42;17105;São Martinho;3232
SC;42;17154;São Miguel da Boa Vista;1885
SC;42;17204;São Miguel do Oeste;38575
SC;42;17253;São Pedro de Alcântara;5256
SC;42;17303;Saudades;9454
SC;42;17402;Schroeder;18186
SC;42;17501;Seara;17395
SC;42;17550;Serra Alta;3317
SC;42;17600;Siderópolis;13593
SC;42;17709;Sombrio;28589
SC;42;17758;Sul Brasil;2661
SC;42;17808;Taió;17959
SC;42;17907;Tangará;8767
SC;42;17956;Tigrinhos;1733
SC;42;18004;Tijucas;34628
SC;42;18103;Timbé do Sul;5385
SC;42;18202;Timbó;40515
SC;42;18251;Timbó Grande;7563
SC;42;18301;Três Barras;18843
SC;42;18350;Treviso;3746
SC;42;18400;Treze de Maio;7052
SC;42;18509;Treze Tílias;7082
SC;42;18608;Trombudo Central;6979
SC;42;18707;Tubarão;102087
SC;42;18756;Tunápolis;4644
SC;42;18806;Turvo;12452
SC;42;18855;União do Oeste;2751
SC;42;18905;Urubici;11058
SC;42;18954;Urupema;2502
SC;42;19002;Urussanga;20915
SC;42;19101;Vargeão;3590
SC;42;19150;Vargem;2674
SC;42;19176;Vargem Bonita;4713
SC;42;19200;Vidal Ramos;6372
SC;42;19309;Videira;50349
SC;42;19358;Vitor Meireles;5156
SC;42;19408;Witmarsum;3805
SC;42;19507;Xanxerê;47679
SC;42;19606;Xavantina;4095
SC;42;19705;Xaxim;27336
SC;42;19853;Zortéa;3190
SC;42;20000;Balneário Rincão;11824
RS;43;34;Aceguá;4671
RS;43;59;Água Santa;3839
RS;43;109;Agudo;17140
RS;43;208;Ajuricaba;7403
RS;43;307;Alecrim;6935
RS;43;406;Alegrete;78768
RS;43;455;Alegria;4188
RS;43;471;Almirante Tamandaré do Sul;2098
RS;43;505;Alpestre;7752
RS;43;554;Alto Alegre;1841
RS;43;570;Alto Feliz;3017
RS;43;604;Alvorada;205683
RS;43;638;Amaral Ferrador;6737
RS;43;646;Ametista do Sul;7565
RS;43;661;André da Rocha;1286
RS;43;703;Anta Gorda;6228
RS;43;802;Antônio Prado;13274
RS;43;851;Arambaré;3769
RS;43;877;Araricá;5249
RS;43;901;Aratiba;6663
RS;43;1008;Arroio do Meio;19923
RS;43;1073;Arroio do Padre;2871
RS;43;1057;Arroio do Sal;8641
RS;43;1206;Arroio do Tigre;13277
RS;43;1107;Arroio dos Ratos;14166
RS;43;1305;Arroio Grande;18964
RS;43;1404;Arvorezinha;10585
RS;43;14548;Pinto Bandeira;2800
RS;43;1503;Augusto Pestana;7175
RS;43;1552;Áurea;3740
RS;43;1602;Bagé;121500
RS;43;1636;Balneário Pinhal;12106
RS;43;1651;Barão;6035
RS;43;1701;Barão de Cotegipe;6749
RS;43;1750;Barão do Triunfo;7360
RS;43;1859;Barra do Guarita;3226
RS;43;1875;Barra do Quaraí;4189
RS;43;1909;Barra do Ribeiro;13208
RS;43;1925;Barra do Rio Azul;1972
RS;43;1958;Barra Funda;2487
RS;43;1800;Barracão;5491
RS;43;2006;Barros Cassal;11480
RS;43;2055;Benjamin Constant do Sul;2284
RS;43;2105;Bento Gonçalves;112318
RS;43;2154;Boa Vista das Missões;2171
RS;43;2204;Boa Vista do Buricá;6808
RS;43;2220;Boa Vista do Cadeado;2522
RS;43;2238;Boa Vista do Incra;2549
RS;43;2253;Boa Vista do Sul;2859
RS;43;2303;Bom Jesus;11809
RS;43;2352;Bom Princípio;12792
RS;43;2378;Bom Progresso;2285
RS;43;2402;Bom Retiro do Sul;12058
RS;43;2451;Boqueirão do Leão;7911
RS;43;2501;Bossoroca;6912
RS;43;2584;Bozano;2243
RS;43;2600;Braga;3711
RS;43;2659;Brochier;4928
RS;43;2709;Butiá;21163
RS;43;2808;Caçapava do Sul;34665
RS;43;2907;Cacequi;13757
RS;43;3004;Cachoeira do Sul;85830
RS;43;3103;Cachoeirinha;125246
RS;43;3202;Cacique Doble;5068
RS;43;3301;Caibaté;5066
RS;43;3400;Caiçara;5125
RS;43;3509;Camaquã;65628
RS;43;3558;Camargo;2710
RS;43;3608;Cambará do Sul;6703
RS;43;3673;Campestre da Serra;3384
RS;43;3707;Campina das Missões;6112
RS;43;3806;Campinas do Sul;5653
RS;43;3905;Campo Bom;63767
RS;43;4002;Campo Novo;5338
RS;43;4101;Campos Borges;3546
RS;43;4200;Candelária;31407
RS;43;4309;Cândido Godói;6631
RS;43;4358;Candiota;9266
RS;43;4408;Canela;42057
RS;43;4507;Canguçu;55637
RS;43;4606;Canoas;339979
RS;43;4614;Canudos do Vale;1834
RS;43;4622;Capão Bonito do Sul;1776
RS;43;4630;Capão da Canoa;46467
RS;43;4655;Capão do Cipó;3354
RS;43;4663;Capão do Leão;25321
RS;43;4689;Capela de Santana;11198
RS;43;4697;Capitão;2749
RS;43;4671;Capivari do Sul;4227
RS;43;4713;Caraá;7804
RS;43;4705;Carazinho;61875
RS;43;4804;Carlos Barbosa;27279
RS;43;4853;Carlos Gomes;1588
RS;43;4903;Casca;9016
RS;43;4952;Caseiros;3152
RS;43;5009;Catuípe;9438
RS;43;5108;Caxias do Sul;470223
RS;43;5116;Centenário;3031
RS;43;5124;Cerrito;6501
RS;43;5132;Cerro Branco;4654
RS;43;5157;Cerro Grande;2457
RS;43;5173;Cerro Grande do Sul;11141
RS;43;5207;Cerro Largo;13926
RS;43;5306;Chapada;9622
RS;43;5355;Charqueadas;37946
RS;43;5371;Charrua;3518
RS;43;5405;Chiapetta;4080
RS;43;5439;Chuí;6320
RS;43;5447;Chuvisca;5233
RS;43;5454;Cidreira;14079
RS;43;5504;Ciríaco;5017
RS;43;5587;Colinas;2497
RS;43;5603;Colorado;3546
RS;43;5702;Condor;6804
RS;43;5801;Constantina;10086
RS;43;5835;Coqueiro Baixo;1564
RS;43;5850;Coqueiros do Sul;2486
RS;43;5871;Coronel Barros;2549
RS;43;5900;Coronel Bicaco;7855
RS;43;5934;Coronel Pilar;1747
RS;43;5959;Cotiporã;4014
RS;43;5975;Coxilha;2889
RS;43;6007;Crissiumal;14315
RS;43;6056;Cristal;7706
RS;43;6072;Cristal do Sul;2916
RS;43;6106;Cruz Alta;63946
RS;43;6130;Cruzaltense;2115
RS;43;6205;Cruzeiro do Sul;12122
RS;43;6304;David Canabarro;4837
RS;43;6320;Derrubadas;3173
RS;43;6353;Dezesseis de Novembro;2823
RS;43;6379;Dilermando de Aguiar;3140
RS;43;6403;Dois Irmãos;29862
RS;43;6429;Dois Irmãos das Missões;2183
RS;43;6452;Dois Lajeados;3410
RS;43;6502;Dom Feliciano;15103
RS;43;6601;Dom Pedrito;39920
RS;43;6551;Dom Pedro de Alcântara;2621
RS;43;6700;Dona Francisca;3397
RS;43;6734;Doutor Maurício Cardoso;5249
RS;43;6759;Doutor Ricardo;2079
RS;43;6767;Eldorado do Sul;37366
RS;43;6809;Encantado;21750
RS;43;6908;Encruzilhada do Sul;25647
RS;43;6924;Engenho Velho;1428
RS;43;6957;Entre Rios do Sul;3088
RS;43;6932;Entre-Ijuís;9068
RS;43;6973;Erebango;3064
RS;43;7005;Erechim;101752
RS;43;7054;Ernestina;3202
RS;43;7203;Erval Grande;5227
RS;43;7302;Erval Seco;7834
RS;43;7401;Esmeralda;3294
RS;43;7450;Esperança do Sul;3268
RS;43;7500;Espumoso;15790
RS;43;7559;Estação;6173
RS;43;7609;Estância Velha;45986
RS;43;7708;Esteio;83846
RS;43;7807;Estrela;32535
RS;43;7815;Estrela Velha;3743
RS;43;7831;Eugênio de Castro;2769
RS;43;7864;Fagundes Varela;2699
RS;43;7906;Farroupilha;68030
RS;43;8003;Faxinal do Soturno;6870
RS;43;8052;Faxinalzinho;2570
RS;43;8078;Fazenda Vilanova;4048
RS;43;8102;Feliz;13068
RS;43;8201;Flores da Cunha;28974
RS;43;8250;Floriano Peixoto;2004
RS;43;8300;Fontoura Xavier;10916
RS;43;8409;Formigueiro;7119
RS;43;8433;Forquetinha;2532
RS;43;8458;Fortaleza dos Valos;4636
RS;43;8508;Frederico Westphalen;30409
RS;43;8607;Garibaldi;32862
RS;43;8656;Garruchos;3239
RS;43;8706;Gaurama;5940
RS;43;8805;General Câmara;8679
RS;43;8854;Gentil;1714
RS;43;8904;Getúlio Vargas;16647
RS;43;9001;Giruá;17269
RS;43;9050;Glorinha;7443
RS;43;9100;Gramado;34365
RS;43;9126;Gramado dos Loureiros;2282
RS;43;9159;Gramado Xavier;4190
RS;43;9209;Gravataí;270689
RS;43;9258;Guabiju;1618
RS;43;9308;Guaíba;98864
RS;43;9407;Guaporé;24331
RS;43;9506;Guarani das Missões;8187
RS;43;9555;Harmonia;4557
RS;43;7104;Herval;6972
RS;43;9571;Herveiras;3060
RS;43;9605;Horizontina;19174
RS;43;9654;Hulha Negra;6434
RS;43;9704;Humaitá;5019
RS;43;9753;Ibarama;4517
RS;43;9803;Ibiaçá;4848
RS;43;9902;Ibiraiaras;7432
RS;43;9951;Ibirapuitã;4166
RS;43;10009;Ibirubá;20181
RS;43;10108;Igrejinha;34035
RS;43;10207;Ijuí;82563
RS;43;10306;Ilópolis;4212
RS;43;10330;Imbé;19676
RS;43;10363;Imigrante;3141
RS;43;10405;Independência;6682
RS;43;10413;Inhacorá;2321
RS;43;10439;Ipê;6374
RS;43;10462;Ipiranga do Sul;1985
RS;43;10504;Iraí;8074
RS;43;10538;Itaara;5299
RS;43;10553;Itacurubi;3550
RS;43;10579;Itapuca;2341
RS;43;10603;Itaqui;39129
RS;43;10652;Itati;2613
RS;43;10702;Itatiba do Sul;4049
RS;43;10751;Ivorá;2149
RS;43;10801;Ivoti;21739
RS;43;10850;Jaboticaba;4136
RS;43;10876;Jacuizinho;2634
RS;43;10900;Jacutinga;3719
RS;43;11007;Jaguarão;28393
RS;43;11106;Jaguari;11631
RS;43;11122;Jaquirana;4167
RS;43;11130;Jari;3660
RS;43;11155;Jóia;8643
RS;43;11205;Júlio de Castilhos;20074
RS;43;11239;Lagoa Bonita do Sul;2810
RS;43;11270;Lagoa dos Três Cantos;1649
RS;43;11304;Lagoa Vermelha;28419
RS;43;11254;Lagoão;6480
RS;43;11403;Lajeado;77761
RS;43;11429;Lajeado do Bugre;2583
RS;43;11502;Lavras do Sul;7847
RS;43;11601;Liberato Salzano;5789
RS;43;11627;Lindolfo Collor;5621
RS;43;11643;Linha Nova;1697
RS;43;11718;Maçambara;4834
RS;43;11700;Machadinho;5654
RS;43;11734;Mampituba;3085
RS;43;11759;Manoel Viana;7347
RS;43;11775;Maquiné;7053
RS;43;11791;Maratá;2649
RS;43;11809;Marau;39693
RS;43;11908;Marcelino Ramos;5074
RS;43;11981;Mariana Pimentel;3913
RS;43;12005;Mariano Moro;2223
RS;43;12054;Marques de Souza;4171
RS;43;12104;Mata;5178
RS;43;12138;Mato Castelhano;2563
RS;43;12153;Mato Leitão;4161
RS;43;12179;Mato Queimado;1808
RS;43;12203;Maximiliano de Almeida;4901
RS;43;12252;Minas do Leão;7984
RS;43;12302;Miraguaí;4985
RS;43;12351;Montauri;1562
RS;43;12377;Monte Alegre dos Campos;3229
RS;43;12385;Monte Belo do Sul;2712
RS;43;12401;Montenegro;62861
RS;43;12427;Mormaço;2928
RS;43;12443;Morrinhos do Sul;3209
RS;43;12450;Morro Redondo;6509
RS;43;12476;Morro Reuter;6056
RS;43;12500;Mostardas;12679
RS;43;12609;Muçum;4980
RS;43;12617;Muitos Capões;3127
RS;43;12625;Muliterno;1890
RS;43;12658;Não-Me-Toque;16894
RS;43;12674;Nicolau Vergueiro;1760
RS;43;12708;Nonoai;12321
RS;43;12757;Nova Alvorada;3404
RS;43;12807;Nova Araçá;4339
RS;43;12906;Nova Bassano;9412
RS;43;12955;Nova Boa Vista;1965
RS;43;13003;Nova Bréscia;3320
RS;43;13011;Nova Candelária;2817
RS;43;13037;Nova Esperança do Sul;5006
RS;43;13060;Nova Hartz;19834
RS;43;13086;Nova Pádua;2551
RS;43;13102;Nova Palma;6579
RS;43;13201;Nova Petrópolis;20275
RS;43;13300;Nova Prata;24785
RS;43;13334;Nova Ramada;2453
RS;43;13359;Nova Roma do Sul;3543
RS;43;13375;Nova Santa Rita;25293
RS;43;13490;Novo Barreiro;4150
RS;43;13391;Novo Cabrais;4067
RS;43;13409;Novo Hamburgo;248251
RS;43;13425;Novo Machado;3866
RS;43;13441;Novo Tiradentes;2325
RS;43;13466;Novo Xingu;1798
RS;43;13508;Osório;43586
RS;43;13607;Paim Filho;4248
RS;43;13656;Palmares do Sul;11393
RS;43;13706;Palmeira das Missões;35045
RS;43;13805;Palmitinho;7163
RS;43;13904;Panambi;40804
RS;43;13953;Pantano Grande;9979
RS;43;14001;Paraí;7257
RS;43;14027;Paraíso do Sul;7632
RS;43;14035;Pareci Novo;3706
RS;43;14050;Parobé;55056
RS;43;14068;Passa Sete;5457
RS;43;14076;Passo do Sobrado;6340
RS;43;14100;Passo Fundo;195620
RS;43;14134;Paulo Bento;2291
RS;43;14159;Paverama;8410
RS;43;14175;Pedras Altas;2210
RS;43;14209;Pedro Osório;8017
RS;43;14308;Pejuçara;4062
RS;43;14407;Pelotas;342053
RS;43;14423;Picada Café;5498
RS;43;14456;Pinhal;2606
RS;43;14464;Pinhal da Serra;2138
RS;43;14472;Pinhal Grande;4568
RS;43;14498;Pinheirinho do Vale;4739
RS;43;14506;Pinheiro Machado;13011
RS;43;14555;Pirapó;2707
RS;43;14605;Piratini;20664
RS;43;14704;Planalto;10707
RS;43;14753;Poço das Antas;2099
RS;43;14779;Pontão;3984
RS;43;14787;Ponte Preta;1743
RS;43;14803;Portão;33615
RS;43;14902;Porto Alegre;1472482
RS;43;15008;Porto Lucena;5360
RS;43;15057;Porto Mauá;2568
RS;43;15073;Porto Vera Cruz;1764
RS;43;15107;Porto Xavier;10779
RS;43;15131;Pouso Novo;1862
RS;43;15149;Presidente Lucena;2679
RS;43;15156;Progresso;6368
RS;43;15172;Protásio Alves;2044
RS;43;15206;Putinga;4200
RS;43;15305;Quaraí;23604
RS;43;15313;Quatro Irmãos;1846
RS;43;15321;Quevedos;2812
RS;43;15354;Quinze de Novembro;3803
RS;43;15404;Redentora;10938
RS;43;15453;Relvado;2200
RS;43;15503;Restinga Seca;16345
RS;43;15552;Rio dos Índios;3473
RS;43;15602;Rio Grande;207036
RS;43;15701;Rio Pardo;38899
RS;43;15750;Riozinho;4552
RS;43;15800;Roca Sales;10909
RS;43;15909;Rodeio Bonito;5949
RS;43;15958;Rolador;2556
RS;43;16006;Rolante;20599
RS;43;16105;Ronda Alta;10633
RS;43;16204;Rondinha;5569
RS;43;16303;Roque Gonzales;7313
RS;43;16402;Rosário do Sul;40798
RS;43;16428;Sagrada Família;2675
RS;43;16436;Saldanha Marinho;2890
RS;43;16451;Salto do Jacuí;12395
RS;43;16477;Salvador das Missões;2766
RS;43;16501;Salvador do Sul;7251
RS;43;16600;Sananduva;16086
RS;43;16709;Santa Bárbara do Sul;8847
RS;43;16733;Santa Cecília do Sul;1699
RS;43;16758;Santa Clara do Sul;6127
RS;43;16808;Santa Cruz do Sul;125353
RS;43;16972;Santa Margarida do Sul;2483
RS;43;16907;Santa Maria;274838
RS;43;16956;Santa Maria do Herval;6312
RS;43;17202;Santa Rosa;71961
RS;43;17251;Santa Tereza;1781
RS;43;17301;Santa Vitória do Palmar;31524
RS;43;17004;Santana da Boa Vista;8444
RS;43;17103;Santana do Livramento;83324
RS;43;17400;Santiago;50622
RS;43;17509;Santo Ângelo;78908
RS;43;17608;Santo Antônio da Patrulha;41784
RS;43;17707;Santo Antônio das Missões;11241
RS;43;17558;Santo Antônio do Palma;2199
RS;43;17756;Santo Antônio do Planalto;2055
RS;43;17806;Santo Augusto;14357
RS;43;17905;Santo Cristo;14767
RS;43;17954;Santo Expedito do Sul;2494
RS;43;18002;São Borja;63089
RS;43;18051;São Domingos do Sul;3056
RS;43;18101;São Francisco de Assis;19556
RS;43;18200;São Francisco de Paula;21482
RS;43;18309;São Gabriel;62692
RS;43;18408;São Jerônimo;23399
RS;43;18424;São João da Urtiga;4846
RS;43;18432;São João do Polêsine;2654
RS;43;18440;São Jorge;2848
RS;43;18457;São José das Missões;2748
RS;43;18465;São José do Herval;2201
RS;43;18481;São José do Hortêncio;4419
RS;43;18499;São José do Inhacorá;2228
RS;43;18507;São José do Norte;26853
RS;43;18606;São José do Ouro;7116
RS;43;18614;São José do Sul;2240
RS;43;18622;São José dos Ausentes;3456
RS;43;18705;São Leopoldo;226988
RS;43;18804;São Lourenço do Sul;44520
RS;43;18903;São Luiz Gonzaga;35266
RS;43;19000;São Marcos;21117
RS;43;19109;São Martinho;5844
RS;43;19125;São Martinho da Serra;3305
RS;43;19158;São Miguel das Missões;7714
RS;43;19208;São Nicolau;5762
RS;43;19307;São Paulo das Missões;6385
RS;43;19356;São Pedro da Serra;3554
RS;43;19364;São Pedro das Missões;1977
RS;43;19372;São Pedro do Butiá;2979
RS;43;19406;São Pedro do Sul;16802
RS;43;19505;São Sebastião do Caí;24517
RS;43;19604;São Sepé;24448
RS;43;19703;São Valentim;3642
RS;43;19711;São Valentim do Sul;2253
RS;43;19737;São Valério do Sul;2748
RS;43;19752;São Vendelino;2107
RS;43;19802;São Vicente do Sul;8771
RS;43;19901;Sapiranga;79152
RS;43;20008;Sapucaia do Sul;137750
RS;43;20107;Sarandi;22840
RS;43;20206;Seberi;11176
RS;43;20230;Sede Nova;3070
RS;43;20263;Segredo;7366
RS;43;20305;Selbach;5124
RS;43;20321;Senador Salgado Filho;2887
RS;43;20354;Sentinela do Sul;5463
RS;43;20404;Serafina Corrêa;15614
RS;43;20453;Sério;2256
RS;43;20503;Sertão;6225
RS;43;20552;Sertão Santana;6207
RS;43;20578;Sete de Setembro;2142
RS;43;20602;Severiano de Almeida;3902
RS;43;20651;Silveira Martins;2491
RS;43;20677;Sinimbu;10395
RS;43;20701;Sobradinho;14904
RS;43;20800;Soledade;31207
RS;43;20859;Tabaí;4424
RS;43;20909;Tapejara;21224
RS;43;21006;Tapera;10796
RS;43;21105;Tapes;17315
RS;43;21204;Taquara;57072
RS;43;21303;Taquari;27084
RS;43;21329;Taquaruçu do Sul;3084
RS;43;21352;Tavares;5547
RS;43;21402;Tenente Portela;14056
RS;43;21436;Terra de Areia;10553
RS;43;21451;Teutônia;29802
RS;43;21469;Tio Hugo;2893
RS;43;21477;Tiradentes do Sul;6432
RS;43;21493;Toropi;2997
RS;43;21501;Torres;36859
RS;43;21600;Tramandaí;45744
RS;43;21626;Travesseiro;2388
RS;43;21634;Três Arroios;2885
RS;43;21667;Três Cachoeiras;10761
RS;43;21709;Três Coroas;25822
RS;43;21808;Três de Maio;24478
RS;43;21832;Três Forquilhas;2938
RS;43;21857;Três Palmeiras;4478
RS;43;21907;Três Passos;24656
RS;43;21956;Trindade do Sul;5962
RS;43;22004;Triunfo;27638
RS;43;22103;Tucunduva;6008
RS;43;22152;Tunas;4576
RS;43;22186;Tupanci do Sul;1591
RS;43;22202;Tupanciretã;23421
RS;43;22251;Tupandi;4309
RS;43;22301;Tuparendi;8617
RS;43;22327;Turuçu;3601
RS;43;22343;Ubiretama;2283
RS;43;22350;União da Serra;1434
RS;43;22376;Unistalda;2489
RS;43;22400;Uruguaiana;129580
RS;43;22509;Vacaria;64564
RS;43;22533;Vale do Sol;11608
RS;43;22541;Vale Real;5499
RS;43;22525;Vale Verde;3420
RS;43;22558;Vanini;2080
RS;43;22608;Venâncio Aires;69521
RS;43;22707;Vera Cruz;25525
RS;43;22806;Veranópolis;24476
RS;43;22855;Vespasiano Correa;1986
RS;43;22905;Viadutos;5306
RS;43;23002;Viamão;251033
RS;43;23101;Vicente Dutra;5264
RS;43;23200;Victor Graeff;3080
RS;43;23309;Vila Flores;3353
RS;43;23358;Vila Lângaro;2197
RS;43;23408;Vila Maria;4385
RS;43;23457;Vila Nova do Sul;4362
RS;43;23507;Vista Alegre;2893
RS;43;23606;Vista Alegre do Prata;1613
RS;43;23705;Vista Gaúcha;2867
RS;43;23754;Vitória das Missões;3486
RS;43;23770;Westfalia;2940
RS;43;23804;Xangri-lá;13951
MS;50;203;Água Clara;14210
MS;50;252;Alcinópolis;4961
MS;50;609;Amambaí;37144
MS;50;708;Anastácio;24642
MS;50;807;Anaurilândia;8801
MS;50;856;Angélica;9991
MS;50;906;Antônio João;8612
MS;50;1003;Aparecida do Taboado;24078
MS;50;1102;Aquidauana;46998
MS;50;1243;Aral Moreira;11209
MS;50;1508;Bandeirantes;6759
MS;50;1904;Bataguassu;21463
MS;50;2001;Batayporã;11188
MS;50;2100;Bela Vista;24002
MS;50;2159;Bodoquena;7938
MS;50;2209;Bonito;20825
MS;50;2308;Brasilândia;11923
MS;50;2407;Caarapó;28001
MS;50;2605;Camapuã;13751
MS;50;2704;Campo Grande;843120
MS;50;2803;Caracol;5769
MS;50;2902;Cassilândia;21557
MS;50;2951;Chapadão do Sul;21948
MS;50;3108;Corguinho;5403
MS;50;3157;Coronel Sapucaia;14712
MS;50;3207;Corumbá;108010
MS;50;3256;Costa Rica;19175
MS;50;3306;Coxim;33045
MS;50;3454;Deodápolis;12588
MS;50;3488;Dois Irmãos do Buriti;10880
MS;50;3504;Douradina;5670
MS;50;3702;Dourados;210218
MS;50;3751;Eldorado;12079
MS;50;3801;Fátima do Sul;19240
MS;50;3900;Figueirão;3005
MS;50;4007;Glória de Dourados;10008
MS;50;4106;Guia Lopes da Laguna;10211
MS;50;4304;Iguatemi;15534
MS;50;4403;Inocência;7687
MS;50;4502;Itaporã;22568
MS;50;4601;Itaquiraí;19920
MS;50;4700;Ivinhema;22881
MS;50;4809;Japorã;8429
MS;50;4908;Jaraguari;6779
MS;50;5004;Jardim;25328
MS;50;5103;Jateí;4044
MS;50;5152;Juti;6321
MS;50;5202;Ladário;21488
MS;50;5251;Laguna Carapã;6935
MS;50;5400;Maracaju;42101
MS;50;5608;Miranda;26890
MS;50;5681;Mundo Novo;17773
MS;50;5707;Naviraí;50692
MS;50;5806;Nioaque;14305
MS;50;6002;Nova Alvorada do Sul;19086
MS;50;6200;Nova Andradina;50010
MS;50;6259;Novo Horizonte do Sul;4442
MS;50;6275;Paraíso das Águas;5047
MS;50;6309;Paranaíba;41363
MS;50;6358;Paranhos;13311
MS;50;6408;Pedro Gomes;7850
MS;50;6606;Ponta Porã;85251
MS;50;6903;Porto Murtinho;16340
MS;50;7109;Ribas do Rio Pardo;22803
MS;50;7208;Rio Brilhante;34078
MS;50;7307;Rio Negro;4949
MS;50;7406;Rio Verde de Mato Grosso;19407
MS;50;7505;Rochedo;5205
MS;50;7554;Santa Rita do Pardo;7582
MS;50;7695;São Gabriel do Oeste;24515
MS;50;7802;Selvíria;6441
MS;50;7703;Sete Quedas;10854
MS;50;7901;Sidrolândia;49712
MS;50;7935;Sonora;17019
MS;50;7950;Tacuru;10907
MS;50;7976;Taquarussu;3570
MS;50;8008;Terenos;19434
MS;50;8305;Três Lagoas;111652
MS;50;8404;Vicentina;6020
MT;51;102;Acorizal;5396
MT;51;201;Água Boa;23057
MT;51;250;Alta Floresta;49877
MT;51;300;Alto Araguaia;17168
MT;51;359;Alto Boa Vista;5980
MT;51;409;Alto Garças;11071
MT;51;508;Alto Paraguai;10592
MT;51;607;Alto Taquari;9376
MT;51;805;Apiacás;9249
MT;51;1001;Araguaiana;3108
MT;51;1209;Araguainha;1000
MT;51;1258;Araputanga;15926
MT;51;1308;Arenápolis;9825
MT;51;1407;Aripuanã;20293
MT;51;1605;Barão de Melgaço;7545
MT;51;1704;Barra do Bugres;33365
MT;51;1803;Barra do Garças;58099
MT;51;1852;Bom Jesus do Araguaia;5889
MT;51;1902;Brasnorte;17361
MT;51;2504;Cáceres;90106
MT;51;2603;Campinápolis;14971
MT;51;2637;Campo Novo do Parecis;31171
MT;51;2678;Campo Verde;36800
MT;51;2686;Campos de Júlio;5969
MT;51;2694;Canabrava do Norte;4703
MT;51;2702;Canarana;19948
MT;51;2793;Carlinda;10493
MT;51;2850;Castanheira;8379
MT;51;3007;Chapada dos Guimarães;18548
MT;51;3056;Cláudia;11457
MT;51;3106;Cocalinho;5527
MT;51;3205;Colíder;31707
MT;51;3254;Colniza;32230
MT;51;3304;Comodoro;19294
MT;51;3353;Confresa;27749
MT;51;3361;Conquista D'Oeste;3673
MT;51;3379;Cotriguaçu;17209
MT;51;3403;Cuiabá;575480
MT;51;3437;Curvelândia;4984
MT;51;3452;Denise;8897
MT;51;3502;Diamantino;20945
MT;51;3601;Dom Aquino;8066
MT;51;3700;Feliz Natal;12440
MT;51;3809;Figueirópolis D'Oeste;3599
MT;51;3858;Gaúcha do Norte;6900
MT;51;3908;General Carneiro;5267
MT;51;3957;Glória D'Oeste;3047
MT;51;4104;Guarantã do Norte;33632
MT;51;4203;Guiratinga;14401
MT;51;4500;Indiavaí;2518
MT;51;4526;Ipiranga do Norte;6347
MT;51;4542;Itanhangá;5950
MT;51;4559;Itaúba;4124
MT;51;4609;Itiquira;12293
MT;51;4807;Jaciara;26281
MT;51;4906;Jangada;7889
MT;51;5002;Jauru;9482
MT;51;5101;Juara;33483
MT;51;5150;Juína;39640
MT;51;5176;Juruena;13424
MT;51;5200;Juscimeira;11179
MT;51;5234;Lambari D'Oeste;5708
MT;51;5259;Lucas do Rio Verde;55094
MT;51;5309;Luciára;2121
MT;51;5580;Marcelândia;11090
MT;51;5606;Matupá;15206
MT;51;5622;Mirassol d'Oeste;26188
MT;51;5903;Nobres;14980
MT;51;6000;Nortelândia;6128
MT;51;6109;Nossa Senhora do Livramento;11444
MT;51;6158;Nova Bandeirantes;13343
MT;51;6208;Nova Brasilândia;4139
MT;51;6216;Nova Canaã do Norte;12330
MT;51;8808;Nova Guarita;4660
MT;51;6182;Nova Lacerda;5939
MT;51;8857;Nova Marilândia;3080
MT;51;8907;Nova Maringá;7546
MT;51;8956;Nova Monte Verde;8543
MT;51;6224;Nova Mutum;38206
MT;51;6174;Nova Nazaré;3406
MT;51;6232;Nova Olímpia;18704
MT;51;6190;Nova Santa Helena;3550
MT;51;6240;Nova Ubiratã;10508
MT;51;6257;Nova Xavantina;20273
MT;51;6273;Novo Horizonte do Norte;3830
MT;51;6265;Novo Mundo;8174
MT;51;6315;Novo Santo Antônio;2301
MT;51;6281;Novo São Joaquim;5465
MT;51;6299;Paranaíta;10823
MT;51;6307;Paranatinga;20703
MT;51;6372;Pedra Preta;16513
MT;51;6422;Peixoto de Azevedo;32464
MT;51;6455;Planalto da Serra;2665
MT;51;6505;Poconé;32092
MT;51;6653;Pontal do Araguaia;5993
MT;51;6703;Ponte Branca;1648
MT;51;6752;Pontes e Lacerda;42924
MT;51;6778;Porto Alegre do Norte;11508
MT;51;6802;Porto dos Gaúchos;5361
MT;51;6828;Porto Esperidião;11392
MT;51;6851;Porto Estrela;3255
MT;51;7008;Poxoréo;16677
MT;51;7040;Primavera do Leste;56450
MT;51;7065;Querência;15121
MT;51;7156;Reserva do Cabaçal;2621
MT;51;7180;Ribeirão Cascalheira;9440
MT;51;7198;Ribeirãozinho;2275
MT;51;7206;Rio Branco;5054
MT;51;7578;Rondolândia;3759
